property_id,largest_property_use_type_1,year_built,number_of_buildings,occupancy,national_median_energy_star,national_median_site_eui,national_median_source_eui,net_emissions_metric_tons,national_median_total_ghg,egrid_output_emissions_rate,multifamily_housing_gross,multifamily_housing_total,multifamily_housing_percent,multifamily_housing_percent_1,property_gfa_self_reported,property_gfa_calculated,number_of_active_energy_meters,number_of_active_it_meters,latitude,longitude,community_board,council_district,census_tract
6619851.0,44208.0,2001.0,1.0,100.0,50.0,49.7,101.4,109.6,142.4,73.8,44208.0,28.0,0.0,90.0,44208.0,44208.0,8.0,0.0,40.700182,-73.953087,301.0,33.0,531.0
6619860.0,39106.0,2006.0,1.0,100.0,50.0,59.3,121.5,147.0,150.5,73.8,39106.0,32.0,0.0,90.0,39106.0,39106.0,7.0,0.0,40.690313,-73.956271,303.0,36.0,233.0
6619869.0,26828.0,2006.0,1.0,100.0,50.0,69.5,118.1,141.7,113.3,73.8,26828.0,18.0,0.0,90.0,26828.0,26828.0,5.0,0.0,40.703158,-73.947307,301.0,33.0,507.0
6619916.0,40255.0,2006.0,1.0,100.0,50.0,68.8,118.1,138.5,168.9,73.8,40255.0,17.0,100.0,100.0,40255.0,40255.0,5.0,0.0,40.703042,-73.947181,301.0,33.0,507.0
6620601.0,37516.0,2002.0,1.0,100.0,50.0,64.6,118.1,108.0,151.0,73.8,37516.0,10.0,0.0,90.0,37516.0,37516.0,5.0,0.0,40.69734,-73.956703,303.0,33.0,1237.0
6620628.0,26256.0,2003.0,1.0,100.0,50.0,52.7,118.1,99.1,93.0,73.8,26256.0,16.0,0.0,90.0,26256.0,26256.0,6.0,0.0,40.701134,-73.952484,301.0,33.0,531.0
6620629.0,26552.0,2003.0,1.0,100.0,50.0,65.3,118.1,83.2,107.7,73.8,26552.0,16.0,0.0,90.0,26552.0,26552.0,4.0,0.0,40.701216,-73.952358,301.0,33.0,531.0
6620630.0,30237.0,2007.0,1.0,100.0,50.0,67.7,118.1,94.6,132.8,73.8,30237.0,9.0,0.0,90.0,31968.0,31968.0,5.0,0.0,40.69832,-73.956879,303.0,33.0,1237.0
6623826.0,178403.0,2016.0,1.0,100.0,50.0,71.0,124.4,556.4,900.7,73.8,178403.0,99.0,100.0,100.0,206624.0,237269.0,6.0,0.0,40.698741,-73.960247,301.0,33.0,537.0
6631409.0,108898.0,2014.0,1.0,100.0,50.0,63.6,117.0,168.6,432.6,73.8,108898.0,20.0,0.0,90.0,108898.0,108898.0,8.0,0.0,40.701469,-73.951705,301.0,33.0,509.0
7147021.0,26581.0,2017.0,1.0,95.0,50.0,52.0,145.5,65.8,101.9,73.8,26581.0,33.0,90.0,90.0,26581.0,26581.0,3.0,0.0,40.699426,-73.92521,304.0,34.0,423.0
8161941.0,22926.0,2016.0,1.0,100.0,50.0,63.4,117.2,80.1,118.6,73.8,22926.0,25.0,100.0,100.0,29908.0,29908.0,4.0,0.0,40.695262,-73.950141,303.0,36.0,253.0
11277001.0,32162.0,2019.0,1.0,100.0,50.0,64.9,115.0,146.9,128.7,73.8,32162.0,23.0,0.0,90.0,32162.0,32162.0,5.0,0.0,40.703201,-73.947387,301.0,33.0,507.0
11277205.0,36900.0,2007.0,1.0,95.0,50.0,74.2,118.1,130.8,163.0,73.8,36900.0,16.0,90.0,90.0,36900.0,36900.0,4.0,0.0,40.704308,-73.949045,301.0,33.0,509.0
11277208.0,36437.0,2009.0,1.0,100.0,50.0,68.9,118.1,98.8,153.1,73.8,36437.0,12.0,90.0,90.0,36437.0,40807.0,4.0,0.0,40.697934,-73.960074,303.0,33.0,1237.0
12003204.0,26450.0,1900.0,1.0,100.0,50.0,75.9,118.1,89.2,118.7,73.8,26450.0,13.0,0.0,90.0,26450.0,26450.0,4.0,0.0,40.706254,-73.962554,301.0,33.0,535.0
15133981.0,31188.0,2018.0,1.0,100.0,50.0,45.1,126.3,72.5,103.8,73.8,31188.0,31.0,90.0,90.0,31188.0,35983.0,3.0,0.0,40.698636,-73.929351,304.0,34.0,423.0
15565125.0,45200.0,2019.0,1.0,100.0,50.0,63.1,125.7,60.3,183.1,73.8,45200.0,20.0,100.0,100.0,45200.0,45200.0,7.0,0.0,40.702131,-73.9479,301.0,33.0,507.0
4388329.0,253508.0,1998.0,29.0,100.0,50.0,80.8,133.7,1171.9,1234.5,73.8,253508.0,112.0,70.0,70.0,253508.0,253508.0,57.0,0.0,40.700196,-73.953102,301.0,33.0,531.0
4393222.0,59400.0,2002.0,1.0,100.0,50.0,86.2,143.0,203.7,308.9,73.8,59400.0,28.0,90.0,90.0,59400.0,59400.0,7.0,0.0,40.709653,-73.965149,301.0,33.0,547.0
4393254.0,51770.0,2007.0,1.0,100.0,50.0,94.1,152.3,368.5,291.5,73.8,51770.0,23.0,90.0,90.0,51770.0,51770.0,7.0,0.0,40.700052,-73.950314,301.0,33.0,531.0
19503933.0,64136.0,2016.0,1.0,90.0,50.0,84.8,134.1,269.6,484.3,73.8,64136.0,57.0,100.0,100.0,96191.0,96191.0,3.0,0.0,40.680272,-73.947524,303.0,36.0,247.0
19503940.0,281008.0,2019.0,1.0,0.0,50.0,45.9,122.5,179.5,931.3,73.8,281008.0,255.0,100.0,100.0,281008.0,281008.0,5.0,0.0,40.653312,-73.959413,314.0,40.0,50803.0
19503972.0,158444.0,2014.0,1.0,90.0,50.0,104.8,125.3,1140.1,967.8,73.8,158444.0,143.0,100.0,100.0,168444.0,168444.0,2.0,0.0,40.762258,-73.827447,407.0,20.0,871.0
19503990.0,632045.0,2017.0,1.0,0.0,50.0,97.1,117.1,608.2,3371.3,73.8,632045.0,539.0,100.0,100.0,632045.0,632045.0,3.0,0.0,40.700836,-73.806551,412.0,27.0,208.0
19503995.0,142533.0,2018.0,1.0,0.0,50.0,56.7,119.5,107.2,530.1,73.8,142533.0,130.0,100.0,100.0,142533.0,142533.0,3.0,0.0,40.70098,-73.805869,412.0,27.0,208.0
19504010.0,122013.0,2010.0,1.0,90.0,50.0,102.5,122.4,989.7,685.4,73.8,122013.0,105.0,100.0,100.0,122013.0,122013.0,3.0,0.0,40.679573,-73.938294,303.0,36.0,271.0
19504055.0,79966.0,2016.0,1.0,90.0,50.0,80.9,131.8,303.0,387.8,73.8,79966.0,90.0,100.0,100.0,79966.0,79966.0,5.0,0.0,40.664015,-73.898933,305.0,42.0,1132.0
19504075.0,84571.0,2013.0,1.0,90.0,50.0,71.9,120.5,347.9,367.9,73.8,84571.0,60.0,100.0,100.0,84571.0,84571.0,3.0,0.0,40.680089,-73.938402,303.0,36.0,273.0
19507086.0,315088.0,2019.0,1.0,0.0,50.0,60.3,97.3,320.1,1135.7,73.8,315088.0,90.0,100.0,100.0,315088.0,315088.0,5.0,0.0,40.66398,-73.89929,305.0,42.0,1132.0
19507132.0,265547.0,2019.0,1.0,0.0,50.0,57.1,92.1,273.3,906.3,73.8,265547.0,60.0,100.0,100.0,265547.0,265547.0,5.0,0.0,40.663685,-73.898573,305.0,42.0,1130.0
19507145.0,76980.0,2009.0,1.0,90.0,50.0,85.9,127.4,341.2,384.9,73.8,76980.0,78.0,100.0,100.0,76980.0,76980.0,5.0,0.0,40.679682,-73.936621,303.0,36.0,271.0
19507148.0,75000.0,2010.0,1.0,90.0,50.0,64.3,116.0,475.6,299.1,73.8,75000.0,52.0,100.0,100.0,75000.0,75000.0,4.0,0.0,40.693611,-73.97096,302.0,35.0,187.0
19507154.0,42548.0,2010.0,1.0,95.0,50.0,81.0,128.6,140.2,204.9,73.8,42548.0,39.0,100.0,100.0,42548.0,42548.0,5.0,0.0,40.828996,-73.942123,109.0,7.0,23501.0
6460476.0,41479.0,1967.0,1.0,100.0,50.0,69.4,100.2,156.0,166.2,73.8,41479.0,36.0,50.0,100.0,41479.0,41479.0,5.0,0.0,40.663191,-73.947995,309.0,40.0,329.0
6612058.0,45801.0,1997.0,1.0,100.0,50.0,70.3,111.8,232.5,191.6,73.8,45801.0,36.0,90.0,90.0,45801.0,45801.0,4.0,0.0,40.708626,-73.96344,301.0,33.0,547.0
6615432.0,39139.0,2015.0,1.0,100.0,50.0,77.2,139.8,149.7,187.7,73.8,39139.0,21.0,90.0,90.0,39139.0,39139.0,6.0,0.0,40.709118,-73.967815,301.0,33.0,547.0
6615440.0,33480.0,2005.0,1.0,100.0,50.0,74.3,128.6,143.9,152.1,73.8,33480.0,20.0,90.0,90.0,33480.0,33480.0,7.0,0.0,40.700406,-73.951035,301.0,33.0,531.0
6615443.0,48666.0,2008.0,1.0,100.0,50.0,56.9,99.4,152.0,170.0,73.8,48666.0,23.0,0.0,90.0,48666.0,54599.0,4.0,0.0,40.700733,-73.951064,301.0,33.0,507.0
6616104.0,35831.0,2000.0,1.0,100.0,50.0,48.7,107.1,115.2,116.4,73.8,35831.0,32.0,0.0,90.0,35831.0,35831.0,10.0,0.0,40.701783,-73.948946,301.0,33.0,507.0
6616192.0,29280.0,2004.0,1.0,100.0,50.0,71.1,118.1,122.1,125.6,73.8,29280.0,14.0,0.0,90.0,29280.0,29280.0,5.0,0.0,40.702286,-73.950702,301.0,33.0,509.0
6616219.0,44842.0,2002.0,1.0,100.0,50.0,72.2,137.2,124.1,204.4,73.8,44842.0,24.0,0.0,90.0,44842.0,44842.0,7.0,0.0,40.636301,-73.989688,312.0,44.0,232.0
6616260.0,31255.0,1915.0,1.0,100.0,50.0,66.3,118.1,89.6,127.9,73.8,31255.0,13.0,0.0,90.0,31255.0,31255.0,4.0,0.0,40.706521,-73.956163,301.0,33.0,529.0
6616463.0,20573.0,2001.0,1.0,100.0,50.0,72.3,118.1,127.3,127.1,73.8,20573.0,12.0,0.0,90.0,29284.0,30740.0,8.0,0.0,40.702908,-73.946734,301.0,33.0,507.0
6616536.0,31283.0,2002.0,1.0,100.0,50.0,71.6,118.1,121.9,134.9,73.8,31283.0,12.0,0.0,90.0,31283.0,31283.0,5.0,0.0,40.700995,-73.954169,301.0,33.0,531.0
6616586.0,43053.0,1999.0,1.0,100.0,50.0,61.0,99.3,192.9,157.5,73.8,43053.0,27.0,0.0,90.0,43053.0,43053.0,4.0,0.0,40.709647,-73.963995,301.0,34.0,549.0
6616719.0,22265.0,2004.0,1.0,100.0,50.0,72.9,118.1,201.4,135.9,73.8,22265.0,14.0,0.0,90.0,31171.0,31171.0,5.0,0.0,40.702836,-73.959685,301.0,33.0,537.0
6616817.0,36460.0,2014.0,1.0,100.0,50.0,72.5,117.3,119.5,158.1,73.8,36460.0,35.0,0.0,90.0,34460.0,38400.0,5.0,0.0,40.695784,-73.957338,303.0,33.0,1237.0
6627335.0,62934.0,2007.0,1.0,100.0,50.0,57.7,113.5,227.5,232.1,73.8,62934.0,36.0,90.0,90.0,62934.0,65688.0,6.0,0.0,40.638943,-73.980856,312.0,39.0,228.0
8647993.0,39700.0,2015.0,1.0,100.0,50.0,85.2,156.3,130.0,211.0,73.8,39700.0,20.0,100.0,100.0,39700.0,41200.0,5.0,0.0,40.709105,-73.967678,301.0,33.0,547.0
8647998.0,33600.0,2015.0,1.0,100.0,50.0,67.1,118.1,102.5,138.6,73.8,33600.0,14.0,100.0,100.0,33600.0,34800.0,6.0,0.0,40.708419,-73.967819,301.0,33.0,547.0
10547776.0,62100.0,2016.0,1.0,100.0,50.0,72.7,140.3,164.9,286.7,73.8,62100.0,32.0,90.0,90.0,62100.0,67100.0,5.0,0.0,40.696252,-73.948146,303.0,36.0,257.0
6883739.0,41040.0,2017.0,1.0,100.0,50.0,95.7,142.7,196.8,229.0,73.8,41040.0,60.0,100.0,100.0,41040.0,50080.0,4.0,0.0,40.858658,-73.89533,205.0,15.0,39902.0
13423000.0,168690.0,1954.0,90.0,85.0,50.0,76.8,104.1,1109.1,734.9,73.8,168690.0,168.0,100.0,90.0,168690.0,168690.0,7.0,0.0,40.784991,-73.779411,407.0,19.0,99704.0
13518184.0,89204.0,1957.0,48.0,95.0,50.0,73.5,100.9,611.5,373.2,73.8,89204.0,88.0,90.0,90.0,89204.0,89204.0,4.0,0.0,40.782308,-73.781399,407.0,19.0,99704.0
6238009.0,70812.0,1930.0,1.0,100.0,50.0,102.6,108.9,433.6,537.7,73.8,70812.0,73.0,0.0,100.0,70812.0,70812.0,5.0,0.0,40.856002,-73.866635,211.0,13.0,22403.0
2792879.0,177000.0,1952.0,3.0,95.0,50.0,95.8,125.1,820.4,952.3,73.8,177000.0,201.0,70.0,90.0,177000.0,177000.0,12.0,0.0,40.711274,-73.812858,408.0,24.0,232.0
2810598.0,182000.0,1953.0,2.0,100.0,50.0,92.9,128.6,848.3,965.2,73.8,182000.0,169.0,0.0,100.0,182000.0,182000.0,3.0,0.0,40.6289,-73.968877,314.0,45.0,458.0
3987737.0,77863.0,1937.0,1.0,100.0,50.0,85.3,105.2,328.4,378.3,73.8,77863.0,61.0,0.0,100.0,77863.0,77863.0,5.0,0.0,40.647895,-73.964735,314.0,40.0,512.0
20396813.0,34820.0,1914.0,1.0,90.0,50.0,132.2,165.4,325.8,338.2,73.8,34820.0,58.0,40.0,90.0,34820.0,34820.0,11.0,0.0,40.876587,-73.88688,207.0,11.0,411.0
6872687.0,30140.0,1924.0,1.0,20.0,50.0,57.0,159.7,36.8,126.9,73.8,30140.0,40.0,90.0,90.0,30140.0,30140.0,2.0,0.0,40.664585,-73.952752,309.0,35.0,321.0
6872694.0,32580.0,1925.0,1.0,25.0,50.0,119.7,175.2,249.5,226.1,73.8,32580.0,40.0,100.0,100.0,32580.0,32580.0,12.0,0.0,40.816641,-73.888365,202.0,17.0,93.0
20107428.0,67800.0,1997.0,1.0,90.0,50.0,89.7,121.3,439.0,344.6,73.8,67800.0,59.0,0.0,90.0,67800.0,67800.0,7.0,0.0,40.81699,-73.885825,202.0,17.0,11502.0
12013613.0,26000.0,1925.0,1.0,95.0,50.0,120.3,144.0,178.5,171.6,73.8,26000.0,28.0,100.0,90.0,26000.0,26000.0,4.0,0.0,40.64075,-73.992552,312.0,39.0,224.0
8718582.0,44766.0,1930.0,1.0,100.0,50.0,94.5,124.4,167.5,238.0,73.8,44766.0,54.0,100.0,100.0,44766.0,44766.0,4.0,0.0,40.616849,-74.034968,310.0,43.0,54.0
8718583.0,37200.0,1929.0,1.0,100.0,50.0,95.2,129.3,142.9,201.0,73.8,37200.0,48.0,100.0,100.0,37200.0,37200.0,4.0,0.0,40.620464,-74.035218,310.0,43.0,58.0
3822815.0,51900.0,1930.0,1.0,75.0,50.0,103.6,127.5,442.6,395.8,73.8,51900.0,60.0,0.0,100.0,50000.0,51900.0,7.0,0.0,40.860075,-73.895642,205.0,15.0,39902.0
6194249.0,37000.0,1927.0,1.0,95.0,50.0,111.3,135.2,375.6,301.2,73.8,37000.0,48.0,100.0,100.0,37000.0,37000.0,7.0,0.0,40.839408,-73.917648,204.0,16.0,22101.0
6194363.0,33750.0,1921.0,1.0,95.0,50.0,101.2,131.3,237.9,247.1,73.8,33750.0,38.0,90.0,100.0,33750.0,33750.0,7.0,0.0,40.861685,-73.907154,207.0,14.0,255.0
6194390.0,38080.0,1923.0,1.0,95.0,50.0,60.5,135.8,58.4,154.9,73.8,38080.0,46.0,90.0,100.0,38080.0,38080.0,6.0,0.0,40.860815,-73.901284,205.0,14.0,239.0
6195108.0,38698.0,1926.0,1.0,95.0,50.0,92.0,129.6,187.4,259.6,73.8,38698.0,43.0,90.0,100.0,38698.0,38698.0,7.0,0.0,40.858939,-73.902433,205.0,14.0,239.0
6195120.0,32500.0,1921.0,1.0,95.0,50.0,100.8,129.9,217.3,241.8,73.8,32500.0,38.0,90.0,100.0,32500.0,32500.0,6.0,0.0,40.857367,-73.906726,205.0,14.0,251.0
6195132.0,44550.0,1926.0,1.0,95.0,50.0,103.0,124.9,347.8,334.6,73.8,44550.0,48.0,90.0,100.0,44550.0,44550.0,5.0,0.0,40.879467,-73.875176,207.0,11.0,423.0
6671598.0,41280.0,1910.0,1.0,85.0,50.0,157.7,204.6,164.8,364.7,73.8,41280.0,116.0,100.0,100.0,41280.0,41280.0,3.0,0.0,40.780735,-73.982567,107.0,6.0,163.0
7678215.0,34000.0,2015.0,1.0,100.0,50.0,65.3,182.8,70.4,187.9,73.8,34000.0,48.0,100.0,100.0,39000.0,39000.0,3.0,0.0,40.694507,-73.956852,303.0,33.0,1237.0
6799482.0,25500.0,1925.0,1.0,100.0,50.0,51.1,113.4,34.8,87.2,73.8,25500.0,28.0,0.0,100.0,25500.0,25500.0,7.0,0.0,40.843217,-73.924691,204.0,16.0,201.0
6199131.0,32719.0,2009.0,1.0,100.0,50.0,43.4,121.5,79.3,104.8,73.8,32719.0,27.0,100.0,100.0,32719.0,32719.0,3.0,0.0,40.663301,-73.987875,307.0,39.0,149.0
12902045.0,33600.0,1928.0,1.0,100.0,50.0,124.4,150.7,191.6,230.1,73.8,33600.0,41.0,100.0,100.0,33600.0,33600.0,4.0,0.0,40.612629,-73.981563,311.0,44.0,432.0
12902043.0,28000.0,1927.0,1.0,100.0,50.0,121.0,142.3,184.3,185.0,73.8,28000.0,32.0,100.0,100.0,28000.0,28000.0,4.0,0.0,40.616786,-73.965634,312.0,44.0,444.0
12902038.0,29848.0,1927.0,1.0,100.0,50.0,118.1,142.2,178.3,193.7,73.8,29848.0,34.0,100.0,100.0,29848.0,29848.0,4.0,0.0,40.608762,-73.96988,315.0,44.0,422.0
6668228.0,25669.0,2016.0,1.0,100.0,50.0,68.0,137.5,81.4,112.7,73.8,25669.0,29.0,100.0,100.0,25669.0,25669.0,5.0,0.0,40.702532,-73.948786,301.0,33.0,507.0
6681415.0,41658.0,1931.0,1.0,100.0,50.0,70.8,146.5,138.6,192.2,73.8,41658.0,45.0,100.0,100.0,41658.0,41658.0,5.0,0.0,40.695199,-73.950689,303.0,36.0,253.0
7382420.0,33558.0,1921.0,1.0,95.0,50.0,67.1,109.3,195.7,135.1,73.8,33558.0,32.0,80.0,80.0,33558.0,33558.0,6.0,0.0,40.732528,-73.996973,102.0,3.0,63.0
6795757.0,34063.0,2004.0,1.0,100.0,50.0,89.6,127.0,156.3,175.3,73.8,34063.0,39.0,100.0,100.0,34063.0,34063.0,4.0,0.0,40.704245,-73.834897,409.0,29.0,134.0
6786116.0,56250.0,1924.0,1.0,100.0,50.0,101.8,129.2,326.2,319.0,73.8,56250.0,64.0,100.0,100.0,56250.0,56250.0,3.0,0.0,40.69112,-73.921018,304.0,34.0,397.0
2711021.0,141920.0,1949.0,2.0,100.0,50.0,91.9,125.3,831.0,741.2,73.8,141920.0,145.0,70.0,90.0,141920.0,141920.0,6.0,0.0,40.729772,-73.857702,406.0,29.0,71304.0
2711027.0,141920.0,1949.0,2.0,100.0,50.0,87.0,124.3,677.9,711.0,73.8,141920.0,150.0,70.0,90.0,141920.0,141920.0,6.0,0.0,40.729848,-73.857445,406.0,29.0,71304.0
2740390.0,141920.0,1949.0,2.0,100.0,50.0,89.8,124.4,723.0,727.6,73.8,141920.0,144.0,70.0,90.0,141920.0,141920.0,6.0,0.0,40.731331,-73.857565,406.0,29.0,71701.0
2740504.0,117920.0,1949.0,2.0,100.0,50.0,85.2,121.4,567.2,577.9,73.8,117920.0,114.0,70.0,100.0,117920.0,117920.0,7.0,0.0,40.73048,-73.857888,406.0,29.0,71701.0
2740560.0,141920.0,1949.0,2.0,100.0,50.0,91.1,126.5,744.1,738.4,73.8,141920.0,150.0,70.0,90.0,141920.0,141920.0,6.0,0.0,40.730548,-73.857664,406.0,29.0,71701.0
2740591.0,141920.0,1949.0,2.0,100.0,50.0,88.4,124.4,704.7,719.2,73.8,141920.0,148.0,70.0,90.0,141920.0,141920.0,6.0,0.0,40.73057,-73.857527,406.0,29.0,71304.0
6238035.0,54491.0,1928.0,1.0,100.0,50.0,98.6,108.3,271.0,288.4,73.8,54491.0,54.0,100.0,100.0,54491.0,54491.0,3.0,0.0,40.759014,-73.820081,407.0,20.0,861.0
3453212.0,64470.0,1926.0,1.0,100.0,50.0,92.6,129.5,294.6,345.2,73.8,64470.0,65.0,0.0,100.0,64470.0,64470.0,6.0,0.0,40.670064,-73.954352,309.0,35.0,323.0
3464954.0,50258.0,1931.0,1.0,100.0,50.0,84.1,122.8,276.0,274.5,73.8,50258.0,48.0,0.0,100.0,50258.0,50258.0,8.0,0.0,40.639649,-73.954034,317.0,45.0,790.0
3464993.0,50000.0,1934.0,1.0,100.0,50.0,80.1,107.0,224.7,226.3,73.8,50000.0,64.0,0.0,100.0,50000.0,50000.0,4.0,0.0,40.639654,-73.953937,317.0,45.0,790.0
6458952.0,41810.0,1924.0,1.0,100.0,50.0,72.2,101.0,148.1,172.9,73.8,41810.0,43.0,50.0,100.0,41810.0,41810.0,4.0,0.0,40.668448,-73.924235,308.0,41.0,359.0
6460455.0,27163.0,1922.0,1.0,100.0,50.0,80.1,102.8,124.0,121.5,73.8,27163.0,28.0,50.0,100.0,27163.0,27163.0,4.0,0.0,40.661847,-73.957018,309.0,40.0,800.0
6460495.0,36900.0,1924.0,1.0,100.0,50.0,78.4,105.3,160.3,163.7,73.8,36900.0,42.0,50.0,100.0,36900.0,36900.0,4.0,0.0,40.658098,-73.916769,317.0,41.0,890.0
6554142.0,35706.0,1926.0,1.0,100.0,50.0,89.1,127.8,189.7,183.5,73.8,35706.0,43.0,50.0,100.0,35706.0,35706.0,5.0,0.0,40.671582,-73.932696,308.0,36.0,345.0
6568544.0,31121.0,1922.0,1.0,100.0,50.0,89.2,122.9,111.4,158.2,73.8,31121.0,30.0,50.0,100.0,31121.0,31121.0,4.0,0.0,40.671593,-73.932887,308.0,36.0,345.0
6568545.0,40192.0,1925.0,1.0,100.0,50.0,76.8,106.2,183.7,176.1,73.8,40192.0,51.0,50.0,100.0,40192.0,40192.0,4.0,0.0,40.625894,-73.940891,318.0,45.0,740.0
6568548.0,26937.0,1923.0,1.0,100.0,50.0,80.8,105.9,107.3,122.3,73.8,26937.0,23.0,50.0,100.0,26937.0,26937.0,4.0,0.0,40.668068,-73.935778,309.0,35.0,353.0
6568549.0,27272.0,1922.0,1.0,100.0,50.0,77.5,106.3,94.3,120.3,73.8,27272.0,23.0,50.0,100.0,27272.0,27272.0,4.0,0.0,40.668057,-73.935612,309.0,35.0,353.0
6568551.0,39463.0,1925.0,1.0,100.0,50.0,76.2,101.4,144.9,169.8,73.8,39463.0,45.0,50.0,100.0,39463.0,39463.0,4.0,0.0,40.624946,-73.956234,314.0,45.0,762.0
6568553.0,40119.0,1923.0,1.0,100.0,50.0,78.6,100.4,221.5,176.0,73.8,40119.0,43.0,50.0,100.0,40119.0,40119.0,10.0,0.0,40.606542,-73.964389,315.0,44.0,418.0
6568556.0,48565.0,1922.0,1.0,100.0,50.0,66.7,96.0,257.0,187.1,73.8,48565.0,44.0,50.0,100.0,48565.0,48565.0,10.0,0.0,40.606518,-73.964465,315.0,44.0,418.0
6568818.0,31188.0,1930.0,1.0,100.0,50.0,84.1,114.5,152.7,154.0,73.8,31188.0,42.0,50.0,100.0,31188.0,31188.0,5.0,0.0,40.65979,-73.918651,317.0,41.0,890.0
6586657.0,43855.0,1910.0,1.0,95.0,50.0,73.7,96.0,167.5,181.3,73.8,43855.0,40.0,50.0,100.0,43855.0,43855.0,4.0,0.0,40.673216,-73.929793,308.0,36.0,347.0
6586665.0,27470.0,1923.0,1.0,95.0,50.0,61.9,102.4,146.6,102.4,73.8,27470.0,31.0,50.0,100.0,27470.0,27470.0,8.0,0.0,40.668512,-73.925558,308.0,41.0,359.0
6586674.0,47511.0,1929.0,1.0,95.0,50.0,88.2,120.0,210.2,237.9,73.8,47511.0,53.0,50.0,100.0,47511.0,47511.0,5.0,0.0,40.652237,-73.963331,314.0,40.0,50804.0
6586680.0,36783.0,1910.0,1.0,95.0,50.0,103.0,136.1,196.7,213.4,73.8,36783.0,53.0,50.0,100.0,36783.0,36783.0,5.0,0.0,40.795549,-73.971797,107.0,6.0,183.0
6586714.0,32482.0,1910.0,1.0,95.0,50.0,166.1,222.8,280.3,305.2,73.8,32482.0,109.0,50.0,100.0,32482.0,32482.0,3.0,0.0,40.793486,-73.975019,107.0,6.0,179.0
6586754.0,28905.0,1914.0,1.0,95.0,50.0,71.7,103.3,130.2,152.0,73.8,28905.0,32.0,50.0,100.0,28905.0,28905.0,8.0,0.0,40.670469,-73.957055,309.0,35.0,325.0
6586795.0,33444.0,1924.0,1.0,95.0,50.0,84.5,114.1,151.4,160.1,73.8,33444.0,43.0,50.0,100.0,33444.0,33444.0,4.0,0.0,40.668459,-73.924477,308.0,41.0,359.0
6686104.0,33302.0,1910.0,1.0,90.0,50.0,123.5,162.3,131.7,231.4,73.8,33302.0,69.0,50.0,100.0,33302.0,33302.0,4.0,0.0,40.793475,-73.974994,107.0,6.0,179.0
6686111.0,39200.0,1907.0,1.0,90.0,50.0,104.6,138.0,223.2,230.9,73.8,39200.0,58.0,50.0,100.0,39200.0,39200.0,5.0,0.0,40.792276,-73.966117,107.0,7.0,181.0
6933075.0,44485.0,1927.0,1.0,90.0,50.0,84.8,114.9,224.9,214.0,73.8,44485.0,61.0,50.0,100.0,44485.0,44485.0,4.0,0.0,40.652723,-73.948439,317.0,40.0,818.0
6933161.0,36130.0,1924.0,1.0,95.0,50.0,76.3,111.8,126.8,159.9,73.8,36130.0,47.0,50.0,100.0,36130.0,36130.0,4.0,0.0,40.666264,-73.933725,309.0,35.0,351.0
6686102.0,26537.0,1927.0,1.0,90.0,50.0,130.5,150.0,267.4,188.0,73.8,26537.0,48.0,50.0,100.0,26537.0,26537.0,2.0,0.0,40.793466,-73.974969,107.0,6.0,179.0
6686108.0,26439.0,1927.0,1.0,90.0,50.0,64.8,150.3,61.7,116.7,73.8,26439.0,48.0,50.0,100.0,26439.0,26439.0,3.0,0.0,40.793455,-73.974947,107.0,6.0,179.0
15569049.0,52976.0,1927.0,2.0,95.0,50.0,112.8,150.1,329.0,337.3,73.8,52976.0,96.0,50.0,100.0,52976.0,52976.0,5.0,0.0,40.793455,-73.974947,107.0,6.0,179.0
3114297.0,1585730.0,1974.0,3.0,100.0,50.0,67.1,130.3,5444.1,7252.1,73.8,1585730.0,1689.0,100.0,100.0,1698128.0,2004304.0,23.0,0.0,40.759302,-73.992636,104.0,3.0,121.0
6817477.0,39698.0,1938.0,1.0,100.0,50.0,101.1,144.3,311.7,231.1,73.8,39698.0,67.0,100.0,100.0,39698.0,39698.0,7.0,0.0,40.745947,-73.996027,104.0,3.0,91.0
6817480.0,103328.0,2013.0,1.0,100.0,50.0,70.9,123.4,365.9,448.9,73.8,103328.0,104.0,100.0,100.0,103328.0,103328.0,6.0,0.0,40.671914,-73.986683,306.0,39.0,137.0
6817481.0,38982.0,1949.0,1.0,100.0,50.0,65.3,118.1,124.9,158.0,73.8,38982.0,17.0,100.0,100.0,38982.0,38982.0,5.0,0.0,40.732328,-73.957982,301.0,33.0,563.0
2672642.0,64234.0,1927.0,1.0,100.0,50.0,72.8,118.1,355.4,345.2,73.8,64234.0,16.0,0.0,100.0,64234.0,64234.0,5.0,0.0,40.786909,-73.956478,108.0,4.0,16001.0
20067322.0,33500.0,2009.0,1.0,90.0,50.0,58.6,129.3,104.7,131.1,73.8,33500.0,32.0,90.0,90.0,33500.0,33500.0,5.0,0.0,40.767222,-73.929654,401.0,22.0,77.0
20280574.0,298964.0,1931.0,1.0,90.0,50.0,86.8,121.6,2331.8,1486.1,73.8,298964.0,312.0,100.0,100.0,298964.0,298964.0,3.0,0.0,40.855664,-73.896173,205.0,15.0,38302.0
6795740.0,45126.0,1929.0,1.0,100.0,50.0,103.1,128.5,345.4,345.3,73.8,45126.0,58.0,100.0,100.0,45126.0,45126.0,7.0,0.0,40.76558,-73.924652,401.0,22.0,73.0
